2.20262884661812,2016-04-04
2.20262884661812,2016-04-05
2.20262884661812,2016-04-06
2.20262884661812,2016-04-07
2.20262884661812,2016-04-08
0.337064873470796,2016-04-09
-2.89166161743089,2016-04-10
-2.89166161743089,2016-04-11
-2.89166161743089,2016-04-12
-2.89166161743089,2016-04-13
-2.89166161743089,2016-04-14
-2.89166161743089,2016-04-15
-2.89166161743089,2016-04-16
-2.89166161743089,2016-04-17
-2.89166161743089,2016-04-18
-2.89166161743089,2016-04-19
-2.89166161743089,2016-04-20
-2.89166161743089,2016-04-21
-2.89166161743089,2016-04-22
-2.89166161743089,2016-04-23
-2.89166161743089,2016-04-24
-2.89166161743089,2016-04-25
-2.89166161743089,2016-04-26
-2.89166161743089,2016-04-27
-2.89166161743089,2016-04-28
-2.89166161743089,2016-04-29
-2.89166161743089,2016-04-30
-2.89166161743089,2016-05-01
-2.89166161743089,2016-05-02
-2.89166161743089,2016-05-03
-2.89166161743089,2016-05-04
-2.89166161743089,2016-05-05
-2.89166161743089,2016-05-06
-2.89166161743089,2016-05-07
-2.89166161743089,2016-05-08
-2.89166161743089,2016-05-09
-2.89166161743089,2016-05-10
-2.89166161743089,2016-05-11
-2.89166161743089,2016-05-12
-2.89166161743089,2016-05-13
-2.89166161743089,2016-05-14
-2.89166161743089,2016-05-15
-2.89166161743089,2016-05-16
-2.89166161743089,2016-05-17
-2.89166161743089,2016-05-18
-2.89166161743089,2016-05-19
-2.89166161743089,2016-05-20
-2.89166161743089,2016-05-21
-2.89166161743089,2016-05-22
-2.89166161743089,2016-05-23
-2.89166161743089,2016-05-24
-2.89166161743089,2016-05-25
-2.89166161743089,2016-05-26
-2.815272728542,2016-05-27
-1.89166161743089,2016-05-28
-1.89166161743089,2016-05-29
-1.89166161743089,2016-05-30
-2.33957828409756,2016-05-31
-2.89166161743089,2016-06-01
-2.89166161743089,2016-06-02
-2.26666161743089,2016-06-03
-1.89166161743089,2016-06-04
-1.89166161743089,2016-06-05
-2.33610606187534,2016-06-06
-2.89166161743089,2016-06-07
-2.89166161743089,2016-06-08
-2.89166161743089,2016-06-09
-2.27221717298645,2016-06-10
-1.89166161743089,2016-06-11
-1.88780268294463,2016-06-12
-2.31965557918401,2016-06-13
-2.79493306422524,2016-06-14
-2.68471934647525,2016-06-15
1.85779342916892,2016-06-16
2.02538824367033,2016-06-17
2.85599031044737,2016-06-18
3.36463444245809,2016-06-19
3.49272865150746,2016-06-20
3.56190280256832,2016-06-21
3.56646992359417,2016-06-22
3.51489881343407,2016-06-23
3.42307486428512,2016-06-24
3.30828920361275,2016-06-25
3.18553270623761,2016-06-26
3.065926699169,2016-06-27
2.95658639064649,2016-06-28
2.86123310374365,2016-06-29
2.78106908988926,2016-06-30
2.71563237575653,2016-07-01
2.66350112621723,2016-07-02
2.62281162602554,2016-07-03
2.5916037461861,2016-07-04
2.56802812595493,2016-07-05
2.55045292665546,2016-07-06
2.53750356280796,2016-07-07
2.52806150907396,2016-07-08
2.52124088522614,2016-07-09
2.51635525813807,2016-07-10
2.5128823194599,2016-07-11
2.51023491552728,2016-07-12
2.50838256295375,2016-07-13
2.50709374048238,2016-07-14
2.50620164299665,2016-07-15
2.50558711027911,2016-07-16
2.50516566843702,2016-07-17
2.50487784787992,2016-07-18
2.50487784787992,2016-07-19
2.50487784787992,2016-07-20
2.50487784787992,2016-07-21
2.50487784787992,2016-07-22
2.50487784787992,2016-07-23
2.50487784787992,2016-07-24
2.50487784787992,2016-07-25
2.50487784787992,2016-07-26
2.50487784787992,2016-07-27
2.50487784787992,2016-07-28
2.50487784787992,2016-07-29
2.50487784787992,2016-07-30
2.50487784787992,2016-07-31
2.50487784787992,2016-08-01
2.50487784787992,2016-08-02
2.50487784787992,2016-08-03
2.50487784787992,2016-08-04
2.50487784787992,2016-08-05
2.50487784787992,2016-08-06
2.50487784787992,2016-08-07
2.50487784787992,2016-08-08
2.50487784787992,2016-08-09
2.50487784787992,2016-08-10
2.50487784787992,2016-08-11
2.50487784787992,2016-08-12
2.50487784787992,2016-08-13
2.50487784787992,2016-08-14
2.50487784787992,2016-08-15
2.50487784787992,2016-08-16
2.50487784787992,2016-08-17
2.50487784787992,2016-08-18
2.50487784787992,2016-08-19
2.50487784787992,2016-08-20
2.50487784787992,2016-08-21
2.50487784787992,2016-08-22
2.50487784787992,2016-08-23
2.50487784787992,2016-08-24
2.50487784787992,2016-08-25
2.50487784787992,2016-08-26
2.50487784787992,2016-08-27
2.50487784787992,2016-08-28
2.50487784787992,2016-08-29
2.50487784787992,2016-08-30
2.50487784787992,2016-08-31
2.50487784787992,2016-09-01
2.50487784787992,2016-09-02
2.50487784787992,2016-09-03
2.50487784787992,2016-09-04
2.50487784787992,2016-09-05
2.50487784787992,2016-09-06
2.50487784787992,2016-09-07
2.50487784787992,2016-09-08
2.50487784787992,2016-09-09
2.50487784787992,2016-09-10
2.50487784787992,2016-09-11
2.50487784787992,2016-09-12
2.50487784787992,2016-09-13
2.50487784787992,2016-09-14
2.50487784787992,2016-09-15
2.50487784787992,2016-09-16
2.50487784787992,2016-09-17
2.50487784787992,2016-09-18
2.50487784787992,2016-09-19
2.50487784787992,2016-09-20
2.50487784787992,2016-09-21
2.50487784787992,2016-09-22
2.50487784787992,2016-09-23
2.50487784787992,2016-09-24
2.50487784787992,2016-09-25
0.644986449508546,2016-09-26
0.644986449508546,2016-09-27
0.644986449508546,2016-09-28
0.644986449508546,2016-09-29
0.644986449508546,2016-09-30
0.644986449508546,2016-10-01
0.644986449508546,2016-10-02
0.644986449508546,2016-10-03
0.644986449508546,2016-10-04
0.644986449508546,2016-10-05
0.644986449508546,2016-10-06
0.644986449508546,2016-10-07
0.644986449508546,2016-10-08
0.644986449508546,2016-10-09
0.644986449508546,2016-10-10
0.644986449508546,2016-10-11
0.644986449508546,2016-10-12
0.644986449508546,2016-10-13
0.644986449508546,2016-10-14
0.644986449508546,2016-10-15
0.644986449508546,2016-10-16
0.644986449508546,2016-10-17
0.644986449508546,2016-10-18
0.644986449508546,2016-10-19
0.644986449508546,2016-10-20
0.644986449508546,2016-10-21
0.644986449508546,2016-10-22
0.644986449508546,2016-10-23
0.644986449508546,2016-10-24
0.644986449508546,2016-10-25
1.76094030857911,2016-10-26
1.76094030857911,2016-10-27
1.76094030857911,2016-10-28
-1.87772979885351,2016-10-29
-1.87772979885351,2016-10-30
-1.87772979885351,2016-10-31
-1.87772979885351,2016-11-01
-1.87772979885351,2016-11-02
-1.87772979885351,2016-11-03
-1.87772979885351,2016-11-04
-1.87772979885351,2016-11-05
-2.4541186877424,2016-11-06
-2.87772979885351,2016-11-07
-2.87772979885351,2016-11-08
0.551388888888888,2016-11-09
1,2016-11-10
1,2016-11-11
0.409722222222222,2016-11-12
0,2016-11-13
0,2016-11-14
0.58125,2016-11-15
1,2016-11-16
1,2016-11-17
1,2016-11-18
1,2016-11-19
1,2016-11-20
1,2016-11-21
1,2016-11-22
1,2016-11-23
1,2016-11-24
0.410416666666666,2016-11-25
0,2016-11-26
0,2016-11-27
0,2016-11-28
0.423611111111111,2016-11-29
1,2016-11-30
0.388888888888888,2016-12-01
0,2016-12-02
0,2016-12-03
0,2016-12-04
0,2016-12-05
0,2016-12-06
0,2016-12-07
0,2016-12-08
0,2016-12-09
0,2016-12-10
0,2016-12-11
0,2016-12-12
0,2016-12-13
0,2016-12-14
0,2016-12-15
0,2016-12-16
0,2016-12-17
0,2016-12-18
0,2016-12-19
0,2016-12-20
0,2016-12-21
0,2016-12-22
0,2016-12-23
0,2016-12-24
0,2016-12-25
0,2016-12-26
0,2016-12-27
0,2016-12-28
0,2016-12-29
0,2016-12-30
0,2016-12-31
